I_in,Q_in,I_out,Q_out
-0.200570798,-0.096538953,-0.156451805,-0.119035104
-0.322959461,0.12184699,-0.32367365,0.113724122
-0.370449901,0.30243882,-0.390651484,0.343528846
-0.337922816,0.408946308,-0.349723831,0.481651176
-0.24183217,0.424602344,-0.259442302,0.48323323
-0.114533043,0.355413504,-0.161461972,0.385304759
0.005630775,0.226860603,-0.055435049,0.236984575
0.085328151,0.075419824,0.035164367,0.074103963
0.105048428,-0.062236056,0.073789925,-0.077103041
0.063313536,-0.158984387,0.047579015,-0.183168972
-0.024553256,-0.203153913,-0.036247059,-0.235405233
-0.132251451,-0.199208393,-0.147435928,-0.23538047
-0.230770654,-0.16359142,-0.257336386,-0.207874069
-0.296429948,-0.117598097,-0.331304104,-0.158342539
-0.316376167,-0.079890983,-0.361227168,-0.121697131
-0.290275403,-0.06109998,-0.33669253,-0.110084812
-0.228268251,-0.06197221,-0.260445673,-0.120587071
-0.146419934,-0.075165857,-0.170005159,-0.144468232
-0.061513379,-0.089519185,-0.074572941,-0.152018859
0.013048086,-0.094906115,0.00870431,-0.146023671
0.069143229,-0.085822696,0.080262291,-0.121191945
0.103537221,-0.062558565,0.124341098,-0.086552804
0.115981634,-0.029875639,0.136918417,-0.031386281
0.107089162,0.005887772,0.128087525,0.021288113
0.077178975,0.039823097,0.095790009,0.060631628
0.026702458,0.0701926,0.035645799,0.092159335
-0.041975545,0.098185281,-0.047145867,0.127716244
-0.122402872,0.125900817,-0.140591758,0.146149566
-0.202772415,0.153596831,-0.241110405,0.168607418
-0.266641989,0.177607942,-0.323329913,0.198478662
-0.296011608,0.190114038,-0.363666404,0.218592206
-0.276175401,0.181186387,-0.352150168,0.201847488
-0.200927028,0.142567303,-0.271744712,0.148142316
-0.076304751,0.071829495,-0.125570087,0.062217398
0.078699532,-0.024753293,0.061000509,-0.026547085
0.23520727,-0.131965417,0.248401934,-0.133381495
0.360852139,-0.228506979,0.396899739,-0.257532614
0.427920733,-0.292309731,0.463588199,-0.358424648
0.420932152,-0.306731778,0.461939691,-0.370727053
0.341342385,-0.265636213,0.39902344,-0.306603812
0.207794698,-0.175636191,0.273322188,-0.178908841
0.051617638,-0.054677513,0.102751459,-0.035473015
-0.091292086,0.072674592,-0.077511687,0.088189691
-0.189928208,0.181793331,-0.203480372,0.202070356
-0.226236496,0.254348607,-0.25375192,0.292942865
-0.199413315,0.282524445,-0.232455184,0.32123636
-0.125186225,0.269909811,-0.163377303,0.299446307
-0.030334807,0.22900999,-0.066392617,0.257626725
0.055844855,0.1764323,0.028614543,0.20404624
0.110504951,0.127494629,0.09113725,0.160015206
0.123903359,0.09206038,0.109807263,0.126013958
0.101757588,0.072827683,0.094425509,0.111692183
0.062656665,0.066330784,0.051926281,0.103791338
0.031438338,0.065918965,0.023920467,0.099442997
0.030685971,0.065328497,0.01939242,0.10015078
0.073056811,0.061379735,0.075271533,0.090755087
0.156851516,0.054816364,0.168168466,0.086104499
0.266178557,0.049142143,0.297014014,0.07821021
0.375600023,0.048158459,0.428908186,0.069641306
0.457738091,0.053425591,0.523112722,0.050248001
0.491419656,0.062861414,0.571631476,0.052234966
0.467818404,0.071167082,0.551658453,0.06915955
0.392742056,0.071950986,0.470970496,0.102670693
0.284471808,0.06065015,0.350742161,0.113773269
0.167976167,0.036946128,0.211638765,0.10168995
0.06743523,0.005518407,0.100056743,0.052366294
-0.000526632,-0.025369888,0.018335641,0.011397715
-0.030823867,-0.047052001,-0.013174007,-0.020819665
-0.030013269,-0.054203105,-0.016653123,-0.03688576
-0.012723872,-0.047598299,0.000898631,-0.035666194
0.004193606,-0.034595135,0.019482488,-0.032053925
0.007718963,-0.026869637,0.021128419,-0.030153874
-0.007133738,-0.036013055,0.002392754,-0.042165899
-0.036296415,-0.068524809,-0.027489991,-0.082659219
-0.069003417,-0.122137665,-0.062022379,-0.143365254
-0.092539425,-0.185088333,-0.084094367,-0.227373241
-0.0975831,-0.238971664,-0.086451127,-0.290776829
-0.082175614,-0.264514857,-0.067164322,-0.320172755
-0.05285474,-0.248449078,-0.026700308,-0.306032257
-0.022510866,-0.189083733,0.006128844,-0.243130218
-0.005689055,-0.09845473,0.027176821,-0.141224297
-0.012979578,2.21917e-05,0.009372371,-0.032758279
-0.046493244,0.07794683,-0.042467245,0.061206683
-0.098084994,0.110483195,-0.106748473,0.098847081
-0.151079922,0.084305614,-0.171505364,0.06783557
-0.185075564,0.00224877,-0.211674072,-0.030694725
-0.182339979,-0.117028203,-0.204985541,-0.159471122
-0.13375208,-0.2444246,-0.146281746,-0.305328527
-0.042333501,-0.349183142,-0.049415308,-0.420536979
0.076830734,-0.408242146,0.074305878,-0.49041287
0.200337241,-0.413073787,0.214916129,-0.50012247
0.302758273,-0.371733094,0.334254964,-0.464296958
0.363557236,-0.305442112,0.416976783,-0.390566498
0.372511228,-0.240886932,0.440795371,-0.312414398
0.332019251,-0.20087344,0.410649708,-0.24525669
0.255681238,-0.196556557,0.339239285,-0.213979806
0.163719505,-0.223919486,0.23476708,-0.236506425
0.076792657,-0.265709877,0.13707991,-0.28646263
0.010207579,-0.298140793,0.063159587,-0.334151288
-0.02967062,-0.299992758,0.008504847,-0.346116896
-0.045797328,-0.260892611,-0.009373287,-0.306486265
-0.04769933,-0.185801889,-0.012292299,-0.22421619
-0.046720597,-0.094042325,-0.018319041,-0.128220796
-0.051023774,-0.013078468,-0.032373108,-0.031876852
-0.0621401,0.030883447,-0.048704781,0.01326616
-0.074284429,0.022271897,-0.077238723,0.009121026
-0.076668624,-0.037763916,-0.080335571,-0.057245296
-0.057989448,-0.13076004,-0.058840513,-0.157390015
-0.011492001,-0.226207293,0.000438612,-0.263933689
0.061223294,-0.291077201,0.080744159,-0.343040343
0.149093631,-0.300539037,0.173401181,-0.35603283
0.233746457,-0.24635733,0.276192699,-0.297707901
0.294382204,-0.140177364,0.351574694,-0.175041338
0.313920737,-0.010547475,0.378366534,-0.016785843
0.284470388,0.105454474,0.34684607,0.120143432
0.210326972,0.173392667,0.255012215,0.207384685
0.107442261,0.171964116,0.125159067,0.21882163
-0.000610341,0.099570685,-0.004140797,0.123668759
-0.089043644,-0.025002161,-0.09835003,-0.022942584
-0.138743338,-0.167917697,-0.151525516,-0.18997235
-0.141554846,-0.289907434,-0.160302213,-0.332206299
-0.102353255,-0.357209571,-0.119732789,-0.420458622
-0.037248509,-0.35057932,-0.04336085,-0.420138423
0.031541705,-0.269853596,0.055039936,-0.328335051
0.08259171,-0.133010401,0.125595992,-0.168443659
0.101825171,0.02964659,0.132076291,0.025407958
0.086706602,0.184164295,0.105606323,0.203041756
0.046759852,0.30179259,0.052073166,0.346798768
0.000232917,0.365520807,0.001478843,0.42564301
-0.032076124,0.372729202,-0.047721477,0.441487345
-0.033918527,0.333686275,-0.064524436,0.393688483
0.000616681,0.266860903,-0.038122362,0.317948954
0.064501127,0.192818133,0.023327732,0.232902726
0.139282789,0.128631954,0.115352007,0.170427965
0.200395892,0.084304691,0.193937317,0.12249034
0.224755102,0.061849674,0.23573418,0.099372738
0.19836538,0.056787924,0.21347646,0.09733335
0.121588374,0.061128932,0.136041971,0.100789141
0.010328286,0.066633276,0.005850599,0.10216712
-0.107432994,0.067312708,-0.121100278,0.094456128
-0.198945077,0.060586813,-0.233358895,0.073353549
-0.235855376,0.047076667,-0.286010145,0.049084002
-0.202617877,0.02946796,-0.254572152,0.021967068
-0.101657619,0.011084391,-0.137991784,-0.006826612
0.046330062,-0.00524882,0.037943708,-0.015255405
0.207199632,-0.017727115,0.215298136,-0.016664931
0.342072148,-0.025469085,0.384306598,-0.02694545
0.417572562,-0.028045347,0.483382481,-0.040675666
0.414727773,-0.024982791,0.489533185,-0.037142174
0.334007373,-0.015537365,0.410077537,-0.000246253
0.195069193,0.001134301,0.252631098,0.040734405
0.03128227,0.025461962,0.057361034,0.062686386
-0.119400419,0.056803548,-0.115686238,0.085885084
-0.224602442,0.09288758,-0.246175842,0.114018998
-0.265824073,0.129566814,-0.303289293,0.146415107
-0.242565453,0.161006483,-0.284823547,0.173019919
-0.171214737,0.180331414,-0.213274991,0.189105729
-0.079204268,0.180671239,-0.119445326,0.191571616
0.003671807,0.156475337,-0.025174345,0.167545083
0.054087233,0.104907978,0.034602832,0.115053052
0.061504125,0.027071048,0.048666844,0.037316424
0.030176933,-0.071252066,0.0226379,-0.07549533
-0.023575157,-0.179648087,-0.019742081,-0.191831825
-0.077748278,-0.284159516,-0.077326374,-0.318197185
-0.112482922,-0.369448195,-0.119329369,-0.42548265
-0.116736964,-0.421783754,-0.138732195,-0.486463486
-0.091640041,-0.43227567,-0.110792678,-0.510949387
-0.049503111,-0.399522416,-0.049628679,-0.484452986
-0.008914226,-0.330810018,0.017408159,-0.41632184
0.012346659,-0.241232016,0.056865524,-0.316891557
0.00411981,-0.150611203,0.052367338,-0.208749199
-0.031954908,-0.078762898,0.00097859,-0.121279354
-0.082372573,-0.040249228,-0.061002414,-0.075329529
-0.125919222,-0.04011171,-0.11440618,-0.077509579
-0.140739425,-0.071971543,-0.141780121,-0.111658147
-0.112011072,-0.119318874,-0.11200584,-0.158343683
-0.037679841,-0.159901412,-0.025650042,-0.198591978
0.069703428,-0.172134164,0.099754602,-0.205579234
0.185764878,-0.141711098,0.234664848,-0.158814749
0.280953959,-0.066381981,0.342625676,-0.073370513
0.329055864,0.042713,0.398677767,0.052024424
0.314964215,0.163769225,0.382125342,0.197544345
0.239327005,0.270460636,0.29382151,0.320536574
0.118647546,0.33972314,0.144888282,0.408287292
-0.019175797,0.358784523,-0.019995614,0.44163772
-0.142501925,0.329181579,-0.171824856,0.413421841
-0.224488355,0.266386531,-0.279114551,0.336927741
-0.25001629,0.195034861,-0.328271041,0.245358729
-0.219062757,0.141169795,-0.297124226,0.172711398
-0.145716812,0.123923447,-0.219650668,0.133488284
-0.053359844,0.149293497,-0.108231943,0.160341529
0.032375015,0.208046766,-0.014875328,0.231356888
0.090705871,0.278475972,0.058327713,0.321607756
0.110847805,0.333174175,0.090980449,0.397841643
0.093911192,0.347687969,0.083977425,0.419274269
0.051312822,0.308300028,0.023232734,0.377950954
0.000483622,0.21647976,-0.046974286,0.277476817
-0.040653946,0.088631545,-0.084462035,0.117710922
-0.058782479,-0.048703202,-0.092469135,-0.043676825
-0.04852113,-0.166582612,-0.069923965,-0.182718194
-0.013309162,-0.24183823,-0.01311663,-0.277428075
0.036091263,-0.263134808,0.054846294,-0.305920191
0.08479889,-0.23315366,0.116531991,-0.275996569
0.117736347,-0.166474249,0.170111687,-0.200124819
0.123292822,-0.084143013,0.178993489,-0.094136555
0.0959941,-0.006926448,0.143168854,-0.001827591
0.037793906,0.050479094,0.07268591,0.064870495
-0.042085437,0.082524242,-0.028867113,0.09815118
-0.128625047,0.092497735,-0.13654583,0.105036731
-0.203545894,0.089396241,-0.230706506,0.09972461
-0.248592237,0.083473214,-0.29344184,0.085748905
-0.249152393,0.082278097,-0.296098184,0.080447935
-0.197669103,0.088603889,-0.240862259,0.076167837
-0.096152634,0.100852121,-0.127655373,0.092364973
0.042931853,0.115278539,0.028268437,0.114058217
0.197969978,0.128821171,0.207011045,0.149420905
0.341849902,0.141035211,0.384690601,0.16738413
0.447497829,0.154129615,0.518492085,0.168649908
0.494180446,0.171020149,0.577718813,0.177839759
0.472993823,0.192299026,0.556610865,0.212661048
0.389902009,0.213652488,0.465606175,0.261388869
0.265150827,0.225245343,0.316443623,0.307095551
0.128804,0.21389641,0.140137618,0.299668747
0.013292348,0.16772854,-0.005953628,0.23519108
-0.055122825,0.081824817,-0.079375198,0.124340347
-0.063552428,-0.037271224,-0.079851854,-0.023578091
-0.016133855,-0.170283413,-0.015883936,-0.179602972
0.067141656,-0.288310642,0.085876993,-0.312691205
0.156284868,-0.359984879,0.188016892,-0.409879758
0.220229347,-0.360810497,0.261887333,-0.420609182
0.236159418,-0.281783761,0.300832439,-0.331081052
0.196356918,-0.134289084,0.264389387,-0.141621408
0.110379572,0.050786385,0.158664826,0.073421367
0.001828629,0.230035144,0.019420662,0.270011575
-0.099299529,0.358930071,-0.093909219,0.421774688
-0.166225957,0.404388608,-0.168686993,0.483628113
-0.183837154,0.354648796,-0.207461791,0.419952387
-0.153194922,0.223243933,-0.201657822,0.253287576
-0.090627751,0.04558428,-0.131575678,0.036576604
-0.021735587,-0.13106373,-0.03523277,-0.160595303
0.027638194,-0.261297656,0.033547809,-0.306392616
0.040374597,-0.314849282,0.051023191,-0.376255362
0.013905753,-0.285305985,0.033326549,-0.343824686
-0.03910606,-0.191545352,-0.017327539,-0.236083804
-0.095466619,-0.071401827,-0.076560665,-0.096956532
-0.12988474,0.030477076,-0.1268949,0.016565123
-0.124192458,0.076788205,-0.135170338,0.068093171
-0.074110638,0.049301921,-0.08721416,0.038969583
0.008834716,-0.045517454,0.006057316,-0.065946315
0.10094966,-0.178751458,0.117892974,-0.20622554
0.174320383,-0.308396968,0.201092585,-0.367041665
0.206311523,-0.392888663,0.223458144,-0.476056903
0.187303934,-0.404498488,0.207431487,-0.488036012
0.123978105,-0.338388422,0.162235834,-0.404432126
0.037019052,-0.214470016,0.094600824,-0.256230991
-0.045914721,-0.071481912,-0.003137936,-0.090629218
-0.099451928,0.044880137,-0.074318827,0.037748459
-0.108726953,0.096113322,-0.101142297,0.099280941
-0.073691514,0.062987115,-0.07385494,0.066518857
-0.008088923,-0.048140112,0.004925578,-0.05840875
0.066397176,-0.206683393,0.086997652,-0.226347699
0.1285611,-0.366457465,0.152032538,-0.422781911
0.165488051,-0.478982546,0.160123193,-0.567206881
0.176844679,-0.507525228,0.158430933,-0.606552376
0.174066141,-0.437766172,0.18358534,-0.519779134
0.174788502,-0.282035182,0.235928357,-0.336648189
0.194689861,-0.075973275,0.271002334,-0.083817632
0.239926844,0.131316212,0.309389463,0.15180529
0.303192507,0.29072732,0.388268147,0.328046708
0.365115627,0.366365103,0.474465548,0.396814182
0.400732729,0.344824433,0.508182982,0.366553262
0.388817136,0.238050342,0.464289592,0.268446347
0.320668069,0.079161524,0.360797064,0.126922625
0.205005747,-0.087402792,0.227264754,-0.046142581
0.066904619,-0.218515099,0.082016203,-0.209077212
-0.059209986,-0.284187353,-0.048899949,-0.295264329
-0.140318249,-0.275334853,-0.136753075,-0.300596698
-0.155691611,-0.205429389,-0.152397838,-0.24035283
-0.104103158,-0.105737055,-0.087629145,-0.132273697
-0.004733113,-0.015619418,0.018752239,-0.031193909
0.108718593,0.02928408,0.136200517,0.029227488
0.198838413,0.007632691,0.234286324,0.013015316
0.236604782,-0.081251392,0.280170757,-0.078026739
0.210677354,-0.217001034,0.249135395,-0.242824582
0.130699187,-0.363893041,0.159112133,-0.4138201
0.023509283,-0.48099507,0.016470039,-0.553692076
-0.076369536,-0.53390111,-0.114226112,-0.611729096
-0.13860838,-0.50472203,-0.176878301,-0.578040373
-0.147147153,-0.397462446,-0.154430768,-0.476344652
-0.104966071,-0.237192589,-0.069201615,-0.308131244
-0.031964934,-0.063171342,0.022849362,-0.109845994
0.043164059,0.082188312,0.081036314,0.055400808
0.094032263,0.165389917,0.125346289,0.16435865
0.106526448,0.171478293,0.127756539,0.184293851
0.083988396,0.108374201,0.095961951,0.117363763
0.045690336,0.004555742,0.048997447,0.00667968
0.019152663,-0.099358114,0.024220323,-0.109544327
0.02912381,-0.162759382,0.043417578,-0.180543189
0.087304624,-0.15741662,0.107200937,-0.169801531
0.186684135,-0.076385104,0.223855705,-0.065806673
0.302724073,0.063268035,0.354663452,0.088081143
0.401161136,0.224875681,0.474183203,0.254495405
0.449772812,0.362564774,0.562699678,0.372960861
0.429950998,0.434666764,0.553515725,0.440965447
0.343901399,0.416217033,0.438937327,0.456008618
0.214764786,0.306813432,0.256011058,0.385996189
0.079428189,0.131425085,0.064392788,0.195167533
-0.02361158,-0.06619286,-0.044989345,-0.032692229
-0.067176598,-0.235628862,-0.083759472,-0.232728882
-0.044627962,-0.333979143,-0.054508307,-0.362763069
0.027883936,-0.337917282,0.034784044,-0.376831199
0.117000156,-0.250154396,0.151000106,-0.283426422
0.183702767,-0.098437737,0.234698499,-0.107432722
0.196879916,0.072559267,0.248397697,0.092050893
0.1442306,0.214024832,0.182696069,0.249222235
0.036736011,0.286718589,0.048972444,0.332208044
-0.094861139,0.271660654,-0.109658417,0.318711078
-0.210373891,0.17483993,-0.249642537,0.201653578
-0.273754682,0.024806059,-0.335300414,0.025115333
-0.26530768,-0.135898933,-0.321840012,-0.167281797
-0.188387341,-0.262790787,-0.231415478,-0.317220293
-0.068353365,-0.321440757,-0.087948155,-0.396988025
0.055793281,-0.296107692,0.067834292,-0.372132759
0.144196715,-0.192859126,0.190956692,-0.245752988
0.16901638,-0.036740621,0.225240016,-0.054967768
0.123106919,0.135752292,0.162310748,0.142013552
0.021749163,0.286461305,0.044921833,0.320556719
-0.102914676,0.384803872,-0.095750444,0.439819369
-0.212633439,0.414125975,-0.217384328,0.493174788
-0.275224622,0.373908146,-0.300974855,0.457686721
-0.274103331,0.277850779,-0.329793419,0.342506375
-0.212178463,0.148951731,-0.292191374,0.175112009
-0.109191766,0.013283911,-0.170090073,-0.001319878
0.006148829,-0.105810943,-0.021911438,-0.132117907
0.10619933,-0.191865362,0.101269688,-0.224073155
0.172988396,-0.237223288,0.198655455,-0.27818791
0.202560986,-0.242895302,0.242432763,-0.28245397
0.203913212,-0.21688658,0.259799035,-0.240599966
0.19338138,-0.171680208,0.255166435,-0.177331115
0.186928398,-0.121450069,0.251130024,-0.117478586
0.193376617,-0.079377319,0.251318024,-0.05844967
0.211095469,-0.055295579,0.267808491,-0.034836275
0.229216318,-0.05386475,0.280448456,-0.033541587
0.232682862,-0.073543568,0.290730893,-0.058538216
0.20901728,-0.106690537,0.266184725,-0.095694669
0.154104473,-0.141049442,0.202004428,-0.142365893
0.074750291,-0.162603412,0.119440385,-0.168789217
-0.012952135,-0.159350238,0.031720129,-0.169950056
-0.088815477,-0.125107182,-0.055194006,-0.141114424
-0.13536494,-0.062195863,-0.116838918,-0.077161059
-0.143762364,0.018043684,-0.139207392,0.010466403
-0.116740859,0.09745189,-0.119855842,0.101117003
-0.067593316,0.15569014,-0.080046619,0.174723028
-0.015712706,0.176182579,-0.034702546,0.199645876
0.019611509,0.151607894,-0.0018218,0.172925966
0.024916014,0.087099665,0.002501585,0.099276596
-0.004092669,-0.000150779,-0.025071822,0.001310888
-0.062463599,-0.085147036,-0.080399277,-0.102976054
-0.138816602,-0.142204104,-0.157707438,-0.173038124
-0.219638837,-0.152899725,-0.250886736,-0.192297829
-0.293253619,-0.112383344,-0.334992423,-0.154660808
-0.352004641,-0.031906227,-0.41203643,-0.064306295
-0.392123745,0.063492916,-0.462196459,0.050638299
-0.411840653,0.141725777,-0.479228836,0.138476776
-0.409081914,0.172965158,-0.47826212,0.179356764
-0.380257476,0.138781095,-0.459553904,0.130907053
-0.32107873,0.038305498,-0.402749321,0.007289175
-0.2293219,-0.110532879,-0.29683598,-0.173424803
-0.108384886,-0.275187814,-0.146516939,-0.351921224
0.030143512,-0.416932743,0.002154604,-0.508247641
0.166563219,-0.501114963,0.135580441,-0.606851033
0.276567391,-0.506266453,0.252203504,-0.62952729
